Common Name,Taxonomic ID,Order,Family,Tribe,Genus,species,Taxon used,Sample ID,material,material,d13C - bioapatite,d13C-keratin,d13C-collagen,d13C enamel - equivalent,d13C1750,Collection year,location,ecosystem - classified,COUNTRY,Latitude,Longitude,reference
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua ,kirkii ,Neotragini,AMNH 187825,keratin,k,,-20.7,,-9.8,-9.1,1960,Masabubu,TANA,Kenya,-1.2,40,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua ,kirkii ,Neotragini,AMNH 187826,keratin,k,,-19.3,,-8.4,-8,1904,Masabubu,TANA,Kenya,-1.2,40,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,SU 3,enamel,e,-14.8,,,-14.8,-13.3,1995,Suregei,TRKX,Kenya,4.3,36.4,18
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,SU96:18,enamel,e,-14.8,,,-14.8,-13.2,1996,Suregei,TRKX,Kenya,4.3,36.4,18
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,SU96:11,enamel,e,-14,,,-14,-12.5,1996,Suregei,TRKX,Kenya,4.3,36.4,18
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,SU96:17,enamel,e,-13.5,,,-13.5,-11.9,1996,Suregei,TRKX,Kenya,4.3,36.4,18
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,SU96:10,enamel,e,-13.2,,,-13.2,-11.6,1996,Suregei,TRKX,Kenya,4.3,36.4,18
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,SU-2-M2,enamel,e,-12.4,,,-12.4,-10.9,1995,Suregei,TRKX,Kenya,4.3,36.4,18
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,SU96:21,enamel,e,-11.9,,,-11.9,-10.4,1996,Suregei,TRKX,Kenya,4.3,36.4,18
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,SU 4 M2,enamel,e,-10.3,,,-10.3,-8.8,1995,Suregei,TRKX,Kenya,4.3,36.4,18
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,SHA-Table 2-dikdik,collagen,c,,,-18.3,-10,-8.9,1980,Turkana region,TRKX,Kenya,,,35
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,K00-KF-320,enamel,e,-14.2,,,-14.2,-12.5,2000,Ileret,TRKX,Kenya,4.3,36.3,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,85–KF-K00,enamel,e,-12.9,,,-12.9,-11.2,2000,Ileret,TRKX,Kenya,4.3,36.3,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,Mam-7594,keratin,k,,-22.1,,-11.3,-10.5,1970,Lokori,TRKX,Kenya,2,36,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,K00-KF-316-M/3,enamel,e,-12.1,,,-12.1,-10.4,2000,Ileret,TRKX,Kenya,4.3,36.3,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,Mam-7593,keratin,k,,-21.8,,-10.9,-10.2,1970,Lokori,TRKX,Kenya,2,36,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,K00-KF-319-M/3,enamel,e,-11.4,,,-11.4,-9.8,2000,Ileret,TRKX,Kenya,4.3,36.3,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,96–KF-K00,enamel,e,-11.4,,,-11.4,-9.8,2000,Ileret,TRKX,Kenya,4.3,36.3,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,K00-KF-317,enamel,e,-11.3,,,-11.3,-9.7,2000,Ileret,TRKX,Kenya,4.3,36.3,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,86–KF-K00,enamel,e,-11.1,,,-11.1,-9.5,2000,Ileret,TRKX,Kenya,4.3,36.3,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,K00-KF-315,keratin,k,,-20.8,,-9.9,-8.3,2000,Ileret,TRKX,Kenya,4.3,36.3,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,K00-KF-318,enamel,e,-8.2,,,-8.2,-6.5,2000,Ileret,TRKX,Kenya,4.3,36.3,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,K98-Tsv-151,enamel,e,-14,,,-14,-12.6,1994,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
dik-dik,Madoqua kirkii,Artiodactyla,Bovidae,Neotragini,Madoqua,kirkii,Neotragini,K98-Tsv-150,enamel,e,-13.7,,,-13.7,-12.2,1994,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
dik-dik,Madoqua saltiana,Artiodactyla,Bovidae,Neotragini,Madoqua ,kirkii,Neotragini,FMNH-27002,keratin,k,,-20.6,,-9.8,-9.2,1927,Awash,AWSH,Ethiopia,8.9,40,this study
dik-dik,Madoqua saltiana,Artiodactyla,Bovidae,Neotragini,Madoqua,saltiana,Neotragini,GON06NL-12,enamel,e,-14.9,,,-14.9,-13.5,1990,Gona,other,Ethiopia,10.9,40.4,56
dik-dik,Madoqua saltiana,Artiodactyla,Bovidae,Neotragini,Madoqua,saltiana,Neotragini,GON07-06,enamel,e,-13.3,,,-13.3,-11.9,1990,Gona,other,Ethiopia,10.9,40.4,56
dik-dik,Madoqua saltiana,Artiodactyla,Bovidae,Neotragini,Madoqua,saltiana,Neotragini,GON04M-17,enamel,e,-12.4,,,-12.4,-11,1990,Babille,other,Ethiopia,8.9,40,56
dik-dik,Madoqua saltiana,Artiodactyla,Bovidae,Neotragini,Madoqua,saltiana,Neotragini,ET05-AA-M270,enamel,e,-11,,,-11,-9.6,1990,Gona,other,Ethiopia,10.9,40.4,56
dik-dik,Madoqua saltiana,Artiodactyla,Bovidae,Neotragini,Madoqua,saltiana,Neotragini,ET05-AA-M268,enamel,e,-10.4,,,-10.4,-9,1990,Babille,other,Ethiopia,8.9,40,56
dwarf antelope,Neotragus batesi,Artiodactyla,Bovidae,Neotragini,Neotragus,batesi,Neotragini,CEF-196ave,enamel,e,-25.6,,,-25.6,-24.1,1995,Ituri,ITRI,DR Congo,1.5,28.5,50
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus ,moschatus ,Neotragini,AMNH 88427,keratin,k,,-24.4,,-13.6,-13.1,1911,N of Muthaiga,ABER,Kenya,-1.1,36.8,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus ,moschatus ,Neotragini,AMNH 88426,keratin,k,,-24.3,,-13.4,-13,1911,N of Muthaiga,ABER,Kenya,-1.1,36.8,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus ,moschatus ,Neotragini,AMNH 27828,keratin,k,,-24.3,,-13.5,-12.9,1932,Aberdares,ABER,Kenya,-0.4,36.8,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus ,moschatus ,Neotragini,AMNH 85169,keratin,k,,-24,,-13.2,-12.7,1911,N of Muthaiga,ABER,Kenya,-1.1,36.8,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus ,moschatus ,Neotragini,AMNH 85170,keratin,k,,-23.9,,-13,-12.6,1911,N of Muthaiga,ABER,Kenya,-1.1,36.8,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus,moschatus,Neotragini,KNM-OM 7146,keratin,k,,-25,,-14.2,-13.6,1965,Sokoke,KCST,Kenya,-3.3,39.9,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus,moschatus,Neotragini,Mam-7427,keratin,k,,-24.5,,-13.7,-13,1966,Sokoke,KCST,Kenya,-3.3,39.9,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus,moschatus,Neotragini,KNM-OM 7425,keratin,k,,-24.4,,-13.5,-12.9,1966,Sokoke,KCST,Kenya,-3.3,39.9,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus,moschatus,Neotragini,KWS-2012-sun-36-cst,keratin,k,,-25.6,,-14.8,-12.8,2011,Boni,KCST,Kenya,-1.5,41.3,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus,moschatus,Neotragini,KNM-OM 7427,keratin,k,,-23.9,,-13.1,-12.4,1966,Sokoke,KCST,Kenya,-3.3,39.9,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus ,moschatus ,Neotragini,AMNH 187814,keratin,k,,-23.2,,-12.4,-11.6,1960,Sokoke,KCST,Kenya,-3.3,39.9,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus,moschatus,Neotragini,KNM-OM 7426,keratin,k,,-23.1,,-12.2,-11.5,1966,Sokoke,KCST,Kenya,-3.3,39.9,this study
Suni antelope,Neotragus moschatus,Artiodactyla,Bovidae,Neotragini,Neotragus ,moschatus ,Neotragini,AMNH 179124,keratin,k,,-23.1,,-12.2,-11.5,1958,Mt Kenya - Nairobi R,MTKE,Kenya,-0.2,37.2,this study
oribi,Ourebia ourebi,Artiodactyla,Bovidae,Neotragini,Ourebia,ourebi,Neotragini,FMNH-26964,keratin,k,,-14,,-3,-2.5,1926,Mt Albasso,BALE,Ethiopia,7.9,39.4,this study
oribi,Ourebia ourebi,Artiodactyla,Bovidae,Neotragini,Ourebia,ourebi,Neotragini,AMNH 81021,keratin,k,,-8.9,,2.1,2.8,1958,Lake Abaya,ETHR,Ethiopia,6.4,37.8,this study
oribi,Ourebia ourebi,Artiodactyla,Bovidae,Neotragini,Ourebia,ourebi,Neotragini,OM-4883,keratin,k,-8.3,,,-8.3,-7.6,1960,Kenya,other,Kenya,,,this study
oribi,Ourebia ourebi,Artiodactyla,Bovidae,Neotragini,Ourebia,ourebi,Neotragini,OM-4888,keratin,k,-7,,,-7,-6.3,1960,Kenya,other,Kenya,,,this study
oribi,Ourebia ourebi,Artiodactyla,Bovidae,Neotragini,Ourebia,ourebi,Neotragini,OM 2234,enamel,e,-5.3,,,-5.3,-4.7,1934,Kenya,other,Kenya,,,this study
oribi,Ourebia ourebi,Artiodactyla,Bovidae,Neotragini,Ourebia,ourebi,Neotragini,AMNH 187815,keratin,k,,-9,,2,2.8,1960,Galma Galla,TANA,Kenya,-1.2,40.8,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,AMNH 187816,keratin,k,,-22.1,,-11.2,-10.5,1960,Nyeri,ABER,Kenya,-0.4,37,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,FMNH-17831,keratin,k,,-23.1,,-12.2,-11.8,1905,Athi River,ATHI,Kenya,-1.5,36.9,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,FMNH-17829,keratin,k,,-22.5,,-11.6,-11.2,1905,Athi River,ATHI,Kenya,-1.5,36.9,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,FMNH-17825,keratin,k,,-22.4,,-11.6,-11.1,1906,Athi River,ATHI,Kenya,-1.5,36.9,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,FMNH-17827,keratin,k,,-22.4,,-11.5,-11.1,1906,Lukenya,ATHI,Kenya,-1.5,37.1,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,Mam-3501,keratin,k,,-21.3,,-10.4,-9.9,1930,Malindi,KCST,Kenya,-3.2,40.1,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,AMNH 179179,keratin,k,,-21.8,,-10.9,-10.2,1958,Mt Kenya - Nairobi R,MTKE,Kenya,-0.2,37.2,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,AMNH 179178,keratin,k,,-21.7,,-10.8,-10.1,1958,Mt Kenya - Nairobi R,MTKE,Kenya,-0.2,37.2,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,AMNH 179180,keratin,k,,-19.9,,-9,-8.3,1958,Ngare Ndare,SAMB,Kenya,0.2,37.4,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,FMNH-17791,keratin,k,,-23.3,,-12.4,-12,1906,Tana River,TANA,Kenya,-2.5,40.5,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,AMNH 54186,keratin,k,,-22.7,,-11.8,-11.4,1904,Simba,TSVO,Kenya,2.2,37.6,this study
steenbok,Raphicerus campestris,Artiodactyla,Bovidae,Neotragini,Raphicerus,campestris,Neotragini,AMNH 54188,keratin,k,,-22.4,,-11.6,-11.2,1904,Sultan Hamud,TSVO,Kenya,-2,37.4,this study
okapi,Okapia johnstoni,Artiodactyla,Giraffidae,,Okapia,johnstoni,Okapia,JAH-Aave,enamel,e,-21.1,,,-21.1,-19.6,1995,Ituri,ITRI,DR Congo,1.5,28.5,50
okapi,Okapia johnstoni,Artiodactyla,Giraffidae,,Okapia,johnstoni,Okapia,OM 2218,enamel,e,-20,,,-20,-19.4,1965,Ituri,ITRI,DR Congo,1.5,28.5,50
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,AMNH 54183,enamel,e,1.2,,,1.2,1.6,1909,Thika,ATHI,Kenya,-1,37.1,this study
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus ,Phacochoerus,FMNH-31526,keratin,k,,-8.5,,2.5,2.9,1905,Athi River,ATHI,Kenya,-1.5,36.9,this study
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus ,Phacochoerus,FMNH-31525,keratin,k,,-8.4,,2.6,3,1905,Athi River,ATHI,Kenya,-1.5,36.9,this study
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,ET05-AWSH-16ave,enamel,e,-0.7,,,-0.7,0.6,1990,Awash NP,AWSH,Ethiopia,8.9,40,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,ET05-AWSH-36,enamel,e,-0.4,,,-0.4,1,1990,Awash NP,AWSH,Ethiopia,8.9,40,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,ET05-BALE-16,enamel,e,-11.3,,,-11.3,-9.9,1990,Bale Mtn NP,BALE,Ethiopia,6.9,39.7,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,ET05-BALE-07,enamel,e,-9.3,,,-9.3,-7.9,1990,Bale Mtn NP,BALE,Ethiopia,6.9,39.7,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,ET05-BALE-06,enamel,e,-7,,,-7,-5.7,1990,Bale Mtn NP,BALE,Ethiopia,6.9,39.7,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,ET05-BM-105,enamel,e,-6.3,,,-6.3,-5,1990,Bale Mtn NP,BALE,Ethiopia,6.9,39.7,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,ET05-NCHSR-15ave,enamel,e,-13,,,-13,-11.7,1990,Nechisar NP,ETHR,Ethiopia,5.9,37.7,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,ET05-NCHSR-13,enamel,e,-2,,,-2,-0.6,1990,Nechisar NP,ETHR,Ethiopia,5.9,37.7,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,KFB73,enamel,e,-2.4,,,-2.4,-0.9,1995,Kibale,KBLE,Uganda,0.5,30.4,31
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,ET05-MAGO-28,enamel,e,-5,,,-5,-3.6,1990,Mago NP,MAGO,Ethiopia,5.7,36.4,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,ET05-MAGO-06,enamel,e,-3.5,,,-3.5,-2.1,1990,Mago NP,MAGO,Ethiopia,5.7,36.4,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–WM901–8,enamel,e,-3.4,,,-3.4,-1.6,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–WM901–7,enamel,e,-3.1,,,-3.1,-1.3,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–WM901–9,enamel,e,-1.8,,,-1.8,0,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–WM901–6,enamel,e,-1.6,,,-1.6,0.2,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–P1,enamel,e,-1.1,,,-1.1,0.7,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–WM901–2,enamel,e,-1,,,-1,0.8,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–WM901–4,enamel,e,-1,,,-1,0.8,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–WM901–10,enamel,e,-0.9,,,-0.9,0.9,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–WM901–1,enamel,e,-0.8,,,-0.8,1,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–WM901–5,enamel,e,-0.8,,,-0.8,1,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–P2,enamel,e,-0.6,,,-0.6,1.2,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,jdk–WM901–3,enamel,e,-0.6,,,-0.6,1.2,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,GON04M-28,enamel,e,-5.6,,,-5.6,-3.9,2003,Gona,other,Ethiopia,10.9,40.4,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,GON04M-59,enamel,e,-3.2,,,-3.2,-1.5,2003,Gona,other,Ethiopia,10.9,40.4,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,GON06NL-09,enamel,e,-2.1,,,-2.1,-0.3,2005,Gona,other,Ethiopia,10.9,40.4,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,GON07-10,enamel,e,-2.1,,,-2.1,-0.3,2006,Gona,other,Ethiopia,10.9,40.4,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,GON06NL-06,enamel,e,-1.1,,,-1.1,0.7,2005,Gona,other,Ethiopia,10.9,40.4,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,GON06NL-10,enamel,e,-1,,,-1,0.8,2005,Gona,other,Ethiopia,10.9,40.4,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,GON07-33,enamel,e,-1,,,-1,0.8,2006,Debre Zehir,other,Ethiopia,6.1,36.9,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,GON05-435,enamel,e,-0.7,,,-0.7,1.1,2004,Gona,other,Ethiopia,10.9,40.4,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,GON07-58,enamel,e,-0.5,,,-0.5,1.3,2006,Gona,other,Ethiopia,10.9,40.4,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,GON04M-20,enamel,e,-0.3,,,-0.3,1.5,2003,Gona,other,Ethiopia,10.9,40.4,56
warthog,Phacochoerus aethiopicus,Artiodactyla,Suidae,,Phacochoerus,aethiopicus,Phacochoerus,GON04M-79,enamel,e,2.2,,,2.2,4,2003,Gona,other,Ethiopia,10.9,40.4,56
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,Koch 1991,collagen,c,,,-9.2,-0.7,0.7,1989,Amboseli,AMBO,Kenya,-2.7,37.3,29
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,Koch 1991,collagen,c,,,-8.8,-0.3,1.1,1990,Amboseli,AMBO,Kenya,-2.7,37.3,29
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,21-12/90-29,enamel,e,0.4,,,0.4,1.8,1990,Amboseli,AMBO,Kenya,-2.7,37.3,30
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,GNP-warthog 1,enamel,e,-1.6,,,-1.6,0,1996,Garamba NP,GMBA,DR Congo,4.2,29.5,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,SBU-13E-45,enamel,e,-2.9,,,-2.9,-0.9,2011,Kibale,KBLE,Uganda,0.5,30.4,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,SBU-13E-130,enamel,e,-0.3,,,-0.3,1.7,2011,Kidepo,KDPO,Uganda,3.9,33.9,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K99-111-Lai,enamel,e,-3.3,,,-3.3,-1.6,1999,Engare Narok,LAIK,Kenya,0.4,36.6,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,OM 3315,enamel,e,-2.1,,,-2.1,-1.3,1971,Nanyuki,LAIK,Kenya,0,37.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,OM 3316,enamel,e,-0.4,,,-0.4,0.5,1971,Nanyuki,LAIK,Kenya,0,37.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K99-116-Lai,enamel,e,-0.9,,,-0.9,0.7,1999,Soit Ngiro,LAIK,Kenya,0.4,36.9,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K98-Lai-348,enamel,e,-0.9,,,-0.9,0.7,1998,Mpala,LAIK,Kenya,0.3,36.9,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K99-124-Lai,enamel,e,-0.8,,,-0.8,0.9,1999,Seremeit,LAIK,Kenya,-0.1,36.7,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,OM 3312,enamel,e,0.2,,,0.2,1,1971,Nanyuki,LAIK,Kenya,0,37.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K99-125-Lai,enamel,e,-0.5,,,-0.5,1.2,1999,Seremeit,LAIK,Kenya,-0.1,36.7,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K99-122-Lai,enamel,e,-0.3,,,-0.3,1.4,1999,Soy Nhashi,LAIK,Kenya,0.2,37.2,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,U98-QEP-207,enamel,e,-1.8,,,-1.8,-0.2,1998,QE NP,LEDW,Uganda,-0.1,29.9,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,U98-QEP-205,enamel,e,-0.8,,,-0.8,0.8,1998,QE NP,LEDW,Uganda,-0.1,29.9,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,U98-QEP-206,enamel,e,-0.2,,,-0.2,1.4,1998,QE NP,LEDW,Uganda,-0.1,29.9,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,U98-QEP-243,enamel,e,1.6,,,1.6,3.2,1998,QE NP,LEDW,Uganda,-0.1,29.9,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,SBU-13E-81,enamel,e,-1.9,,,-1.9,0.1,2011,QE NP,LEDW,Uganda,-0.1,29.9,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,ET99-OMO-404 warthog,enamel,e,-4,,,-4,-2.3,1999,Mago NP,MAGO,Ethiopia,5.7,36.4,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,ET01 PHACO 1M3,enamel,e,-3.7,,,-3.7,-2.1,1999,Mago/Omo,MAGO,Ethiopia,5.7,36.4,this study
